Query,GB_ID,superkingdom,phylum,class,order,family,genus,species,id
ESV_002063,HQ709053,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia turfosa,85.9
ESV_002063,HQ708181,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Achlya,Achlya sparrowii,85.3
ESV_002063,HQ708164,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Achlya,Achlya colorata,85.3
ESV_002063,HQ708163,Eukaryota,,Oomycetes,Saprolegniales,Saprolegniaceae,Achlya,Achlya colorata,85.3
ESV_002064,MH548280,Eukaryota,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Rhabdias,Rhabdias pseudosphaerocephala,86.6
ESV_002064,KX372290,Eukaryota,Nematoda,,,,,Nematoda sp. RS-2017,86
ESV_002064,KX372289,Eukaryota,Nematoda,,,,,Nematoda sp. RS-2017,86
ESV_002064,KC512382,Eukaryota,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Rhabdias,Rhabdias breviensis,86
ESV_002065,KM449256,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Perileptus,Perileptus areolatus,92.4
ESV_002065,KU919326,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Perileptus,Perileptus areolatus,92.4
ESV_002065,KU909764,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Perileptus,Perileptus areolatus,92.4
ESV_002065,KM449154,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Perileptus,Perileptus areolatus,92.4
ESV_002065,KM452499,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Perileptus,Perileptus areolatus,92.4
ESV_002065,KM910465,Eukaryota,Arthropoda,Insecta,Diptera,Pediciidae,Ula,Ula sylvatica,92.4
ESV_002065,KR727169,Eukaryota,Arthropoda,Insecta,Diptera,Pediciidae,Ula,Ula sylvatica,92.4
ESV_002065,KR759886,Eukaryota,Arthropoda,Insecta,Diptera,Pediciidae,,Pediciidae sp. BOLD-2016,92.4
ESV_002065,KT707371,Eukaryota,Arthropoda,Insecta,Diptera,Agromyzidae,,Agromyzidae sp. BOLD:ACW5582,92.4
ESV_002065,MG949952,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum bullum,92.4
ESV_002065,MG949825,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum bullum,92.4
ESV_002065,HQ953632,Eukaryota,Arthropoda,Insecta,Coleoptera,Leiodidae,Agathidium,Agathidium confusum,92.4
ESV_002066,KT257397,Eukaryota,,Oomycetes,,,Haptoglossa,Haptoglossa zoospora,79.1
ESV_002066,KP965744,Eukaryota,,Oomycetes,,,Haptoglossa,Haptoglossa sp. UK,79.1
ESV_002067,HQ708456,Eukaryota,,Oomycetes,Pythiales,Pythiaceae,Pythium,Pythium acanthicum,86.5
ESV_002068,EU681393,Eukaryota,NA,Phaeophyceae,,,Bachelotia,Bachelotia antillarum,76.7
ESV_002068,EU579863,Eukaryota,NA,Phaeophyceae,,,Bachelotia,Bachelotia antillarum,76.7
ESV_002068,HF559158,Eukaryota,NA,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,Padina haitiensis,76.1
ESV_002069,KU873946,Eukaryota,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda maculiventris,94.3
ESV_002069,KR884716,Eukaryota,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda sp. BOLD-2016,94.3
ESV_002069,MG354536,Eukaryota,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda sp. BIOUG21915-F04,94.3
ESV_002070,JN302347,Eukaryota,Arthropoda,Insecta,Diptera,Phoridae,Anevrina,Anevrina luggeri,99.4
ESV_002070,KR653927,Eukaryota,Arthropoda,Insecta,Diptera,Phoridae,Anevrina,Anevrina luggeri,99.4
ESV_002070,KR664702,Eukaryota,Arthropoda,Insecta,Diptera,Phoridae,Anevrina,Anevrina luggeri,99.4
ESV_002071,KR454779,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KR453202,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ381387,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ394413,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ384905,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU095970,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ393038,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KR455454,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU091875,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ390590,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG359510,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ381766,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ391598,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ389328,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KR450945,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU092513,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KT703237,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ386386,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG468827,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU091865,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG357974,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG358349,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ392544,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU094677,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU091868,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ381667,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG357760,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG363749,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ390866,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG357770,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KT701052,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG360842,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ381421,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KR446079,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG361209,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KR447952,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,JN272158,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG363624,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG361500,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ389041,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU092517,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU094684,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG358069,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG360257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG362243,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KT703108,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KT701622,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU094681,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KR940204,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU092514,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG365323,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,JN272157,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ385714,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG359732,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU091876,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ388323,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG360008,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ385150,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG357817,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG362096,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU094678,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG363760,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU091873,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KT701239,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG363014,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,HM867007,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ385984,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG365372,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ382412,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU091866,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ390030,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KT701771,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ392991,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU095973,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG360331,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG365443,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ393293,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG358981,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ392834,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG361890,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ381504,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ390222,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG358148,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG357248,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG362328,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ382906,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU094679,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ385542,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG363823,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG360736,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG362869,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ381511,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG360902,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG359981,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,KJ383553,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU093519,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG365628,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG364974,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,GU092515,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002071,MG364125,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,Orthosia hibisci,98.7
ESV_002072,KU873946,Eukaryota,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda maculiventris,98.1
ESV_002072,KR884716,Eukaryota,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda sp. BOLD-2016,98.1
ESV_002073,MF319142,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cladhymenia,Cladhymenia coronata,83.4
ESV_002073,KY656537,Eukaryota,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,Gracilaria sp.,83.4
ESV_002073,KY656532,Eukaryota,Rhodophyta,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,Gracilaria sp.,83.4
ESV_002074,MG737760,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,Okanagana bella,99.4
ESV_002076,KJ386485,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,JF852690,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ392440,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ384493,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ382363,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,JF853038,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ381784,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ389076,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ386153,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,JF852674,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ389468,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,JF852776,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ394348,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ394054,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ386512,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ386447,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,JF852654,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ391673,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ382182,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ389416,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ388164,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,GU803113,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ393252,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ387314,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ381446,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ390805,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ382813,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,GU802666,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,KJ390612,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia davena,98.1
ESV_002076,GU691020,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia naevia,98.1
ESV_002077,MH124201,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba comandoni,87.1
ESV_002077,MH124200,Eukaryota,,,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba comandoni,87.1
ESV_002078,JX215839,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hepialidae,Phassus,Phassus sp. BOLD:AAI2893,82.8
ESV_002078,JX215849,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hepialidae,Phassus,Phassus sp. BOLD:ACE4871,82.2
ESV_002078,GU661526,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hepialidae,Phassus,Phassus sp. BOLD:AAI2893,82.2
ESV_002078,JX215842,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hepialidae,Phassus,Phassus sp. BOLD:AAI2893,82.2
ESV_002078,MG767862,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,,Geometrinae sp. SH01,82.2
ESV_002079,AB000203,Eukaryota,,Xanthophyceae,Mischococcales,Botryidiopsidaceae,Botrydiopsis,Botrydiopsis alpina,82.2
ESV_002080,KR121230,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD:ACD9452,92.4
ESV_002080,KR129959,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD:ACD9452,92.4
ESV_002080,KR480718,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR480178,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR490705,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR490492,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR482969,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR482272,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR480370,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR483704,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR484862,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KR482856,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Aleocharinae sp. BOLD-2016,92.4
ESV_002080,KM849918,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,,Staphylinidae sp. BOLD:ACD9452,92.4
ESV_002080,KU919467,Eukaryota,Arthropoda,Insecta,Coleoptera,Leiodidae,Catops,Catops fuliginosus,92.4
ESV_002083,MG422836,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-37,89.8
ESV_002083,MG422301,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-39,89.8
ESV_002083,MG422668,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-41,89.8
ESV_002083,MG422573,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-38,89.8
ESV_002083,MG423207,Eukaryota,Nematoda,Chromadorea,Rhabditida,,,Rhabditida sp. DPMIT-31-40,89.8
ESV_002085,MF814927,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MG046263,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,KP647176,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,KM837170,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MF810797,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MF810529,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,JN309646,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MF808613,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MF811127,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,KM827758,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,KY017898,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MF808971,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,KP646264,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MF812777,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
ESV_002085,MF811246,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina aeneola,99.4
