"Query","GB_ID","taxid","superkingdom","phylum","class","order","family","genus","species","id"
"ESV_004580","KR683662",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004580","KT109944",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004580","KR643492",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004580","KR687525",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004580","KM643058",1677382,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. BOLD:AAA5308",98.1
"ESV_004582","HM428453",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF921824",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428460",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM550862",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM426785",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MG465296",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428448",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428456",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KJ389974",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM427958",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428438",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","GU694559",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","JF846747",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428443",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM427965",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HQ572850",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428478",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM553115",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428441",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KJ387153",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HQ985643",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428475",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF921171",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","JN284016",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KJ387803",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM552416",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM551805",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM426784",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM540920",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KX281199",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428524",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","GU691232",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428570",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM548370",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428450",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF921551",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM427970",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","GU694562",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF920668",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF921129",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM541748",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428473",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KF492346",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428236",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KT141939",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428452",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KJ384527",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF921352",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HQ927768",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428522",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428540",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF920530",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM547640",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428455",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF922177",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM548053",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KJ391521",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428454",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428569",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428481",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM388089",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KF492348",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","JN284018",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428098",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KJ383781",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM427959",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM541639",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF921612",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM426786",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428451",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","KM541783",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428457",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HM428458",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HQ930396",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","MF921064",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","JF846766",320027,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa auxiliaris",99.4
"ESV_004582","HQ960036",831433,"Eukaryota","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. BOLD:AAA2634",99.4
"ESV_004583","JN289037",2328882,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Fenusa","Fenusa sp. ASGLE409-10",99.4
"ESV_004583","KM997688",967036,"Eukaryota","Arthropoda","Insecta","Hymenoptera","","","Hymenoptera sp. BOLD:AAN7643",99.4
"ESV_004583","MG379372",2087687,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Fenusa","Fenusa sp. BIOUG30448-G07",99.4
"ESV_004583","MG383246",2087690,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Fenusa","Fenusa sp. BIOUG30443-G06",99.4
"ESV_004583","MG380996",2087689,"Eukaryota","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Fenusa","Fenusa sp. BIOUG30456-G09",99.4
"ESV_004609","KF919887",54620,"Eukaryota","Arthropoda","Insecta","Hemiptera","Membracidae","Telamona","Telamona monticola",98.1
"ESV_004606","LT882841",1309467,"Eukaryota","Arthropoda","Insecta","Coleoptera","Dytiscidae","Hygrotus","Hygrotus masculinus",98.1
"ESV_004614","KR638081",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.7
"ESV_004614","KR638497",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.7
"ESV_004614","KR639614",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.7
"ESV_004614","KR638375",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.7
"ESV_004614","KR647393",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR652847",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR642513",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","MG145699",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR613412",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR635859",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR690410",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR648929",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR628110",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR615715",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR646185",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR641727",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR960474",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR635243",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR958099",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KT099573",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR652004",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","MG140153",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR644309",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR624961",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR645899",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR650634",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR645290",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR630536",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR647399",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR614814",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KT115824",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR617450",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR635983",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR696655",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR626475",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR645908",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR649329",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR694771",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR684576",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR652299",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR696045",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR643439",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KR648672",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.7
"ESV_004614","KM967659",1677382,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. BOLD:AAA5308",98.7
"ESV_004614","KM949531",1677382,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. BOLD:AAA5308",98.7
"ESV_004614","KR638958",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR637365",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR639211",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR640730",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR637633",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR637872",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR640866",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR637425",1881752,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","","Chironomidae sp. BOLD-2016",98.1
"ESV_004614","KR646171",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR613545",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR957485",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KT105620",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR688213",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR651549",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR678783",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR649576",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR617630",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR687274",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR687293",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR645545",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR626731",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR622543",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
"ESV_004614","KR645429",1887141,"Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus","Cricotopus sp. 7ES",98.1
